company_id,investment_age,funding_round_code,funding_amount_mil,IPO,a,acquired,angel,b,c,d,e,f,merged,neeq,post-IPO,delisted,seed,stg_invse,num_investor
c:19859,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19858,0.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19855,10.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0
c:19835,0.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19831,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19830,5.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19810,18.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19808,11.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
c:19800,74.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19799,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19793,7.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19763,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19753,5.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19746,21.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19739,23.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19737,9.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19736,12.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19728,24.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19705,10.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19701,9.0,angel,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19695,44.0,angel,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:19672,5.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19671,8.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19670,25.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19670,9.0,seed,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
c:19666,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19665,15.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19662,18.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19655,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:19645,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19642,17.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19640,9.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19639,8.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19635,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19629,6.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19619,8.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19612,10.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19602,5.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19588,16.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19587,9.0,angel,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19587,1.0,seed,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
c:19565,13.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19556,20.0,angel,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19549,0.0,angel,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19548,26.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19536,13.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19535,0.0,angel,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19505,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19499,9.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19495,31.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19480,2.0,angel,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19461,10.0,angel,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19452,7.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19450,1.0,angel,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19441,7.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19432,5.0,angel,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19430,7.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19416,7.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:19410,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19398,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:19393,38.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19374,4.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19366,22.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19363,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19359,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19350,15.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19344,29.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19326,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19325,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19305,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19304,23.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19302,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19302,1.0,seed,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
c:19292,2.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19283,10.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19280,19.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19277,0.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19276,0.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19273,4.0,angel,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19264,18.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19264,10.0,seed,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
c:19262,70.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19261,0.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19248,41.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19247,27.0,merged,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0
c:19247,9.0,angel,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19242,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19234,13.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19232,6.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19231,0.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19227,26.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19219,26.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19216,19.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19215,18.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19215,15.0,seed,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
c:19208,15.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19198,1.0,angel,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19190,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19182,21.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19178,2.0,angel,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19167,44.0,angel,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19167,31.0,seed,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.0
c:19162,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19158,16.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19156,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19140,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:19139,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19131,26.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19125,1.0,angel,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19115,7.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19114,9.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19111,23.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19108,25.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19105,8.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19098,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:19097,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:19095,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19083,11.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19069,3.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19069,2.0,seed,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
c:19060,10.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19057,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19056,8.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19055,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:19034,17.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19019,14.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:19015,17.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:19007,10.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18983,24.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18972,15.0,angel,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18967,0.0,angel,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18966,4.0,angel,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18962,9.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18957,0.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18943,5.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18941,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18924,4.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18919,6.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18918,9.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18914,0.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18913,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18912,67.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18912,5.0,seed,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
c:18907,7.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18901,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18900,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18888,12.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18884,9.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18882,10.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18874,64.0,angel,5.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18870,3.0,angel,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18869,21.0,angel,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18868,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18865,2.0,angel,0.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18861,14.0,merged,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
c:18861,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18848,11.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18836,3.0,angel,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18827,141.0,angel,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18823,33.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18816,22.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18813,11.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18806,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18793,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18783,6.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18780,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18771,19.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18770,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18757,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18754,45.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18749,39.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18745,12.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18740,9.0,angel,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18739,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18737,26.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18734,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0
c:18726,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
c:18717,45.0,angel,0.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18707,4.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18704,20.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18700,16.0,angel,5.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18693,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18691,10.0,angel,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18690,3.0,angel,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18687,0.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18686,2.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
c:18683,11.0,angel,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18680,4.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18679,9.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18677,16.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18675,9.0,angel,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18674,6.0,angel,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18673,5.0,angel,1.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18672,12.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18669,9.0,angel,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18666,25.0,angel,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18666,6.0,seed,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
c:18657,12.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18656,3.0,angel,1.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18652,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18649,14.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
c:18632,15.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18629,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18628,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18627,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18615,15.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18600,12.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18597,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18596,7.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18593,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18574,9.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18567,5.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18560,12.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18557,7.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18542,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18526,9.0,angel,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18522,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18519,3.0,angel,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18517,18.0,angel,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18492,15.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18488,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18470,11.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18469,1.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18457,21.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18455,0.0,angel,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18454,3.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18445,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
c:18443,7.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18426,8.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18394,7.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18393,71.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18384,16.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18380,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18379,7.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18373,21.0,angel,10.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18367,7.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18366,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18358,4.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18345,8.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18343,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18339,6.0,angel,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18333,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18321,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18320,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18311,9.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18300,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18299,34.0,angel,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18286,32.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18285,12.0,angel,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18281,2.0,angel,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18279,15.0,angel,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18265,11.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18244,6.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18203,11.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18196,36.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18193,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18192,10.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18187,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
c:18184,3.0,angel,2.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18180,11.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18177,4.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
c:18167,11.0,angel,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18161,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18157,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18156,5.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18147,3.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18143,2.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18136,30.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18125,12.0,angel,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
c:18110,0.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18089,26.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18086,7.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18086,1.0,seed,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0
c:18085,15.0,angel,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18082,8.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18078,3.0,angel,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
c:18075,0.0,angel,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18072,5.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18070,1.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
c:18069,10.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
c:18064,6.0,angel,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
